•Èid;participant.code;participant.time_started_utc;player.treatment;player.sReward;player.iTrialDec;player.iDec;player.iDec2;player.EmotionalStatus;player.sTag1;player.sTag2;player.sTag3;tag.effort;player.iLikes;player.iDislikes;player.dRTDec1;player.dRTFeed;player.dRTPost;player.dRTTags;player.dRTFeedback;player.dRTEmotionalStatus;Totaltrial;LATENCY;subsession.round_number;session.code
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;2;;;;;;;;;1362;36546;;;;;37,908;;32;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;2;;;;;;;;;2647;2421;;;;;5,068;;33;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;1;;;;;;;;;866;5638;;;;;6,504;;34;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;1;;;;;;;;;1185;5718;;;;;6,903;;35;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;1;;;;;;;;;1233;6735;;;;;7,968;;36;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;1;;;;;;;;;1732;7886;;;;;9,618;;37;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;1;;;;;;;;;1201;1777;;;;;2,978;;38;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;See;1;;;;;;;;;992;16145;;;;;17,137;;39;8kaqlr1z
273;5q15elor;2021-06-10 11:39:21.496155;Control;LR;Post;;115;70;;;;;23;17;1666;;73418;3108;2541;2514;83,247;;40;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;8710;10206;;;;;18,916;;1;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;2;;;;;;;;;3729;6144;;;;;9,873;;2;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;Post;;38;80;doggo;rick;morty;;29;11;1554;;32242;29255;3575;6061;72,687;;3;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;2826;9430;;;;;12,256;;4;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;2135;49509;;;;;51,644;;5;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;Post;;20;78;cute;hedgehog;bath;;29;11;2193;;36441;9795;3030;7314;58,773;;6;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;2263;8328;;;;;10,591;;7;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;1690;5288;;;;;6,978;;8;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;1538;4994;;;;;6,532;;9;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;Post;;22;90;uni;stress;cry;;31;9;1749;;25199;17728;3414;3149;51,239;;10;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;2371;5382;;;;;7,753;;11;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;1765;8537;;;;;10,302;;12;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;Post;;44;94;dad;sleep;lies;;33;7;1639;;15643;9128;2818;2517;31,745;;13;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;1280;5336;;;;;6,616;;14;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;1807;3724;;;;;5,531;;15;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;1688;4661;;;;;6,349;;16;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;2;;;;;;;;;1149;7667;;;;;8,816;;17;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;Post;;28;84;fragile;help;cry;;33;7;1394;;24261;12578;2380;2494;43,107;;18;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;2326;2493;;;;;4,819;;19;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;HR;See;1;;;;;;;;;1512;5040;;;;;6,552;;20;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;1505;1873;;;;;3,378;;21;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;Post;;111;72;shock;horror;gasp;;23;17;1194;;24498;13352;6172;2750;47,966;;22;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;1706;4478;;;;;6,184;;23;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;2934;3401;;;;;6,335;;24;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;1829;7242;;;;;9,071;;25;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;379480;7799;;;;;387,279;;26;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;3521;3452;;;;;6,973;;27;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;Post;;121;79;silly goose;chimp;people;;20;20;1403;;32363;39278;1668;2436;77,148;;28;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;20585;2407;;;;;22,992;;29;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;12375;5883;;;;;18,258;;30;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;2;;;;;;;;;1848;4482;;;;;6,33;;31;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;2;;;;;;;;;1584;5247;;;;;6,831;;32;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;Post;;127;50;ptsd;food;home;;22;18;1452;;35155;11240;2449;2809;53,105;;33;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;2678;6396;;;;;9,074;;34;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;2;;;;;;;;;1476;8195;;;;;9,671;;35;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;1503;6308;;;;;7,811;;36;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;2;;;;;;;;;2437;5649;;;;;8,086;;37;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;1712;1798;;;;;3,51;;38;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;Post;;141;37;boyfriend;girlfriend;confused;;23;17;2169;;38992;31943;1934;1902;76,94;;39;8kaqlr1z
274;7f2ny05j;2021-06-10 11:59:59.177346;Control;LR;See;1;;;;;;;;;1864;4724;;;;;6,588;;40;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;7010;21190;;;;;28,2;;1;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;Post;;15;55;#games;#ads;;;28;12;2597;;95422;19545;8120;12652;138,336;;2;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;5294;21417;;;;;26,711;;3;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;5448;19652;;;;;25,1;;4;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;2224;36839;;;;;39,063;;5;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;3675;158747;;;;;162,422;;6;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;5734;13699;;;;;19,433;;7;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;2110;5312;;;;;7,422;;8;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;47764;32695;;;;;80,459;;9;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;Post;;12;55;;;;;32;8;2124;;72188;103079;2395;10761;190,547;;10;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;11321;14760;;;;;26,081;;11;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;2335;13614;;;;;15,949;;12;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;2066;27073;;;;;29,139;;13;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;2346;9711;;;;;12,057;;14;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;2133;24673;;;;;26,806;;15;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;2008;9367;;;;;11,375;;16;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;2070;4066;;;;;6,136;;17;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;2;;;;;;;;;1750;7680;;;;;9,43;;18;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;1629;25732;;;;;27,361;;19;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;HR;See;1;;;;;;;;;2062;8684;;;;;10,746;;20;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;2136;3656;;;;;5,792;;21;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;1688;15178;;;;;16,866;;22;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;1807;29241;;;;;31,048;;23;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;2203;9079;;;;;11,282;;24;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;2181;6176;;;;;8,357;;25;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;2105;8637;;;;;10,742;;26;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;1915;5088;;;;;7,003;;27;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;Post;;148;50;;;;;22;18;4379;;80229;5558;2512;3895;96,573;;28;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;2868;21851;;;;;24,719;;29;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;2004;7082;;;;;9,086;;30;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;1930;10783;;;;;12,713;;31;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;2588;11066;;;;;13,654;;32;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;2287;7488;;;;;9,775;;33;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;1924;2730;;;;;4,654;;34;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;7596;11762;;;;;19,358;;35;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;2122;5595;;;;;7,717;;36;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;3332;7683;;;;;11,015;;37;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;3096;8839;;;;;11,935;;38;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;2;;;;;;;;;1877;11235;;;;;13,112;;39;8kaqlr1z
276;8rw31oq9;2021-06-10 12:44:09.942718;Control;LR;See;1;;;;;;;;;1655;4907;;;;;6,562;;40;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;See;1;;;;;;;;;2788;15175;;;;;17,963;;1;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;22;57;lol;depressing;keepingitreal;;31;9;2140;;34798;29337;5698;9724;81,697;;2;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;26;67;throwback;see i cannot;;;28;12;6754;;28358;34031;3108;6675;78,926;;3;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;50;68;suspicious minds;;;;30;10;5082;;19852;16113;1778;5581;48,406;;4;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;32;55;do it for science;;;;33;7;2016;;22818;19546;3243;3937;51,56;;5;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;21;86;ouch;;;;29;11;3278;;23440;9574;2093;4045;42,43;;6;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;3;57;farm simulator;;;;29;11;1926;;21021;13891;3209;6724;46,771;;7;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;40;57;bread;;;;28;12;1394;;16135;8789;1480;2839;30,637;;8;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;36;54;woops;;;;32;8;2681;;22218;41766;2115;3756;72,536;;9;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;39;57;speedy;;;;28;12;1412;;24750;8569;1242;3374;39,347;;10;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;5;60;humming;lost song;;;30;10;1583;;23678;21424;1589;3803;52,077;;11;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;54;50;assasin;;;;28;12;1374;;12279;10421;1931;3750;29,755;;12;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;62;57;lucky;;;;29;11;2050;;10034;7092;1621;2835;23,632;;13;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;14;53;eat the rich;;;;28;12;2434;;13483;10296;1391;2686;30,29;;14;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;See;1;;;;;;;;;3062;5774;;;;;8,836;;15;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;58;68;;;;;28;12;2249;;7356;2662;4078;3414;19,759;;16;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;43;58;taps aff;;;;32;8;1650;;5710;8711;1545;2671;20,287;;17;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;13;57;;;;;34;6;1696;;9016;4466;1549;4193;20,92;;18;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;57;60;;;;;28;12;1601;;10935;3115;1576;3793;21,02;;19;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;HR;Post;;34;50;;;;;29;11;1704;;14345;2745;1459;3304;23,557;;20;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;109;33;;;;;21;19;5597;;36155;2583;1666;2869;48,87;;21;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;163;31;;;;;20;20;1922;;21947;2695;2019;2182;30,765;;22;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;123;31;;;;;20;20;1394;;30222;3387;1495;3309;39,807;;23;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;120;33;;;;;20;20;1386;;32239;2852;2006;2177;40,66;;24;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;108;42;;;;;22;18;1381;;20934;2678;2090;2149;29,232;;25;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;160;41;;;;;20;20;1558;;25270;2774;1958;2524;34,084;;26;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;101;42;;;;;21;19;1125;;10683;2574;1304;2716;18,402;;27;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;148;45;;;;;22;18;1215;;11594;2149;1160;2553;18,671;;28;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;155;45;;;;;23;17;1947;;24532;2487;1264;2686;32,916;;29;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;144;38;;;;;17;23;1524;;13939;2658;1493;2449;22,063;;30;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;137;42;;;;;22;18;1251;;12375;2485;1118;2820;20,049;;31;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;140;37;;;;;20;20;1498;;18536;2500;1773;2812;27,119;;33;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;116;45;;;;;23;17;1590;;6995;2151;2421;2973;16,13;;34;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;125;45;;;;;22;18;1337;;6109;2618;1293;2554;13,911;;35;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;127;40;;;;;22;18;1116;;14908;2324;1220;3290;22,858;;36;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;143;39;;;;;22;18;2809;;9850;2902;1156;3009;19,726;;37;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;118;37;;;;;17;23;1534;;9029;3171;1652;2705;18,091;;38;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;131;40;;;;;20;20;1558;;8378;2522;1555;2596;16,609;;39;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;Post;;130;46;;;;;22;18;1655;;4734;2489;1202;2222;12,302;;40;8kaqlr1z
277;hamq3rgs;2021-06-10 13:01:45.725882;Control;LR;See;1;;;;;;;;;2351;5405;;;;;7,756;;32;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;2275;6879;;;;;9,154;;1;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;2147;9512;;;;;11,659;;2;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;818;6150;;;;;6,968;;3;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;1167;8977;;;;;10,144;;4;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;2;;;;;;;;;1668;18452;;;;;20,12;;5;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;2242;6652;;;;;8,894;;6;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;1018;3561;;;;;4,579;;7;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;1141;5056;;;;;6,197;;8;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;Post;;28;84;;;;;33;7;1003;;8551;3574;5538;8417;27,083;;9;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;2;;;;;;;;;3770;9547;;;;;13,317;;10;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;1516;5970;;;;;7,486;;11;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;1363;5612;;;;;6,975;;12;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;Post;;19;89;;;;;29;11;1042;;31691;1385;9327;3893;47,338;;13;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;2;;;;;;;;;2659;4204;;;;;6,863;;14;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;2555;7757;;;;;10,312;;15;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;2;;;;;;;;;1015;7799;;;;;8,814;;16;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;888;3347;;;;;4,235;;17;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;2;;;;;;;;;1352;5445;;;;;6,797;;18;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;Post;;39;88;;;;;28;12;995;;17691;1614;1800;4069;26,169;;19;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;HR;See;1;;;;;;;;;1328;3384;;;;;4,712;;20;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;750;3812;;;;;4,562;;21;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;2;;;;;;;;;734;20691;;;;;21,425;;22;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;1428;9356;;;;;10,784;;23;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;2603;14581;;;;;17,184;;24;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;1641;10416;;;;;12,057;;25;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;2733;8922;;;;;11,655;;26;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;1411;1693;;;;;3,104;;27;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;895;5412;;;;;6,307;;28;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;723;3150;;;;;3,873;;29;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;2;;;;;;;;;788;4689;;;;;5,477;;30;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;Post;;103;86;;;;;23;17;1108;;24115;1171;1325;2911;30,63;;31;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;1769;3921;;;;;5,69;;32;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;1062;1919;;;;;2,981;;33;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;682;1536;;;;;2,218;;34;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;776;7159;;;;;7,935;;35;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;1629;1192;;;;;2,821;;36;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;2;;;;;;;;;647;3764;;;;;4,411;;37;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;644;1144;;;;;1,788;;38;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;696;1362;;;;;2,058;;39;8kaqlr1z
282;fsxdknlv;2021-06-10 14:23:33.840363;Emotional;LR;See;1;;;;;;;;;650;6140;;;;;6,79;;40;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;1;;;;;;;;;4937;10738;;;;;15,675;;1;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;1;;;;;;;;;1466;6865;;;;;8,331;;2;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;1122;6612;;;;;7,734;;3;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;Post;;4;76;;;;;34;6;1009;;22794;3929;4266;5540;37,538;;4;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;3204;8738;;;;;11,942;;5;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;1044;4414;;;;;5,458;;6;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;1;;;;;;;;;1061;4441;;;;;5,502;;7;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;1112;5599;;;;;6,711;;8;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;798;7559;;;;;8,357;;9;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;1131;12673;;;;;13,804;;10;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;816;5940;;;;;6,756;;11;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;1;;;;;;;;;1454;7294;;;;;8,748;;12;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;711;5162;;;;;5,873;;13;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;710;1912;;;;;2,622;;14;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;629;3783;;;;;4,412;;15;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;636;4332;;;;;4,968;;16;8kaqlr1z
286;vwm9d8lh;2021-06-10 16:05:52.405035;Control;HR;See;2;;;;;;;;;477;3198;;;;;3,675;;17;8kaqlr1z
